ID,regnum,regnum2,name1,name2
H4O03650,524,524,,"Maingau, Gau, um die Main ö. Frankfurt a. Main um die Mainzuflüsse Rodau, Gersprenz und Mümling und um Aschaffenburg gelegen"
H4O03651,15,15,,Mainz (Rheinland-Pfalz)
H4O03651,20,20,,Mainz (Rheinland-Pfalz)
H4O03651,21,21,,Mainz (Rheinland-Pfalz)
H4O03651,52,52,,Mainz (Rheinland-Pfalz)
H4O03651,122,122,,Mainz (Rheinland-Pfalz)
H4O03651,156,156,,Mainz (Rheinland-Pfalz)
H4O03651,158,158,,Mainz (Rheinland-Pfalz)
H4O03651,159,159,,Mainz (Rheinland-Pfalz)
H4O03651,184,184,,Mainz (Rheinland-Pfalz)
H4O03651,204,204,,Mainz (Rheinland-Pfalz)
H4O03651,250,250,,Mainz (Rheinland-Pfalz)
H4O03651,262,262,,Mainz (Rheinland-Pfalz)
H4O03651,283?,283,,Mainz (Rheinland-Pfalz)
H4O03651,284,284,,Mainz (Rheinland-Pfalz)
H4O03651,291,291,,Mainz (Rheinland-Pfalz)
H4O03651,292,292,,Mainz (Rheinland-Pfalz)
H4O03651,294,294,,Mainz (Rheinland-Pfalz)
H4O03651,331,331,,Mainz (Rheinland-Pfalz)
H4O03651,360,360,,Mainz (Rheinland-Pfalz)
H4O03651,364,364,,Mainz (Rheinland-Pfalz)
H4O03651,365†,365,,Mainz (Rheinland-Pfalz)
H4O03651,366,366,,Mainz (Rheinland-Pfalz)
H4O03651,367,367,,Mainz (Rheinland-Pfalz)
H4O03651,368,368,,Mainz (Rheinland-Pfalz)
H4O03651,369,369,,Mainz (Rheinland-Pfalz)
H4O03651,370,370,,Mainz (Rheinland-Pfalz)
H4O03651,371?,371,,Mainz (Rheinland-Pfalz)
H4O03651,372,372,,Mainz (Rheinland-Pfalz)
H4O03651,430,430,,Mainz (Rheinland-Pfalz)
H4O03651,479,479,,Mainz (Rheinland-Pfalz)
H4O03651,480,480,,Mainz (Rheinland-Pfalz)
H4O03651,493,493,,Mainz (Rheinland-Pfalz)
H4O03651,507,507,,Mainz (Rheinland-Pfalz)
H4O03651,514?,514,,Mainz (Rheinland-Pfalz)
H4O03651,515,515,,Mainz (Rheinland-Pfalz)
H4O03651,516,516,,Mainz (Rheinland-Pfalz)
H4O03651,518,518,,Mainz (Rheinland-Pfalz)
H4O03651,521,521,,Mainz (Rheinland-Pfalz)
H4O03651,527,527,,Mainz (Rheinland-Pfalz)
H4O03651,549,549,,Mainz (Rheinland-Pfalz)
H4O03651,557?†,557,,Mainz (Rheinland-Pfalz)
H4O03651,579,579,,Mainz (Rheinland-Pfalz)
H4O03651,580,580,,Mainz (Rheinland-Pfalz)
H4O03651,582?,582,,Mainz (Rheinland-Pfalz)
H4O03651,583,583,,Mainz (Rheinland-Pfalz)
H4O03651,616,616,,Mainz (Rheinland-Pfalz)
H4O03651,630,630,,Mainz (Rheinland-Pfalz)
H4O03651,649,649,,Mainz (Rheinland-Pfalz)
H4O03651,670,670,,Mainz (Rheinland-Pfalz)
H4O03651,672,672,,Mainz (Rheinland-Pfalz)
H4O03651,706,706,,Mainz (Rheinland-Pfalz)
H4O03651,707,707,,Mainz (Rheinland-Pfalz)
H4O03651,708†,708,,Mainz (Rheinland-Pfalz)
H4O03651,725,725,,Mainz (Rheinland-Pfalz)
H4O03651,732,732,,Mainz (Rheinland-Pfalz)
H4O03651,763,763,,Mainz (Rheinland-Pfalz)
H4O03651,811,811,,Mainz (Rheinland-Pfalz)
H4O03651,816,816,,Mainz (Rheinland-Pfalz)
H4O03651,817,817,,Mainz (Rheinland-Pfalz)
H4O03651,818,818,,Mainz (Rheinland-Pfalz)
H4O03651,836,836,,Mainz (Rheinland-Pfalz)
H4O03651,895,895,,Mainz (Rheinland-Pfalz)
H4O03651,896,896,,Mainz (Rheinland-Pfalz)
H4O03651,898,898,,Mainz (Rheinland-Pfalz)
H4O03651,935,935,,Mainz (Rheinland-Pfalz)
H4O03651,938,938,,Mainz (Rheinland-Pfalz)
H4O03651,940?,940,,Mainz (Rheinland-Pfalz)
H4O03651,941?,941,,Mainz (Rheinland-Pfalz)
H4O03651,955,955,,Mainz (Rheinland-Pfalz)
H4O03651,956,956,,Mainz (Rheinland-Pfalz)
H4O03651,957?,957,,Mainz (Rheinland-Pfalz)
H4O03651,959,959,,Mainz (Rheinland-Pfalz)
H4O03651,988,988,,Mainz (Rheinland-Pfalz)
H4O03651,989,989,,Mainz (Rheinland-Pfalz)
H4O03651,990,990,,Mainz (Rheinland-Pfalz)
H4O03651,1000,1000,,Mainz (Rheinland-Pfalz)
H4O03651,1007,1007,,Mainz (Rheinland-Pfalz)
H4O03651,1008,1008,,Mainz (Rheinland-Pfalz)
H4O03651,1018?,1018,,Mainz (Rheinland-Pfalz)
H4O03651,1164,1164,,Mainz (Rheinland-Pfalz)
H4O03651,1173,1173,,Mainz (Rheinland-Pfalz)
H4O03651,1177,1177,,Mainz (Rheinland-Pfalz)
H4O03651,1178,1178,,Mainz (Rheinland-Pfalz)
H4O03651,1179,1179,,Mainz (Rheinland-Pfalz)
H4O03651,1190†,1190,,Mainz (Rheinland-Pfalz)
H4O03651,1192,1192,,Mainz (Rheinland-Pfalz)
H4O03651,1195,1195,,Mainz (Rheinland-Pfalz)
H4O03651,1196,1196,,Mainz (Rheinland-Pfalz)
H4O03651,1197?,1197,,Mainz (Rheinland-Pfalz)
H4O03651,1198?,1198,,Mainz (Rheinland-Pfalz)
H4O03651,1199,1199,,Mainz (Rheinland-Pfalz)
H4O03651,1200,1200,,Mainz (Rheinland-Pfalz)
H4O03651,1203,1203,,Mainz (Rheinland-Pfalz)
H4O03651,1207,1207,,Mainz (Rheinland-Pfalz)
H4O03651,1208,1208,,Mainz (Rheinland-Pfalz)
H4O03651,1209,1209,,Mainz (Rheinland-Pfalz)
H4O03651,1210,1210,,Mainz (Rheinland-Pfalz)
H4O03651,1220,1220,,Mainz (Rheinland-Pfalz)
H4O03651,1241,1241,,Mainz (Rheinland-Pfalz)
H4O03651,1244,1244,,Mainz (Rheinland-Pfalz)
H4O03651,1248†,1248,,Mainz (Rheinland-Pfalz)
H4O03651,1270?,1270,,Mainz (Rheinland-Pfalz)
H4O03651,1281,1281,,Mainz (Rheinland-Pfalz)
H4O03651,1307,1307,,Mainz (Rheinland-Pfalz)
H4O03651,1310?,1310,,Mainz (Rheinland-Pfalz)
H4O03651,1329,1329,,Mainz (Rheinland-Pfalz)
H4O03651,1353,1353,,Mainz (Rheinland-Pfalz)
H4O03651,1416,1416,,Mainz (Rheinland-Pfalz)
H4O03651,1417,1417,,Mainz (Rheinland-Pfalz)
H4O03651,1425,1425,,Mainz (Rheinland-Pfalz)
H4O03651,1426,1426,,Mainz (Rheinland-Pfalz)
H4O03651,1427,1427,,Mainz (Rheinland-Pfalz)
H4O03651,1431,1431,,Mainz (Rheinland-Pfalz)
H4O03651,1438,1438,,Mainz (Rheinland-Pfalz)
H4O03651,1443,1443,,Mainz (Rheinland-Pfalz)
H4O03651,1444,1444,,Mainz (Rheinland-Pfalz)
H4O03651,1445?,1445,,Mainz (Rheinland-Pfalz)
H4O03651,1447,1447,,Mainz (Rheinland-Pfalz)
H4O03651,1448,1448,,Mainz (Rheinland-Pfalz)
H4O03651,1449,1449,,Mainz (Rheinland-Pfalz)
H4O03651,1450,1450,,Mainz (Rheinland-Pfalz)
H4O03651,1451,1451,,Mainz (Rheinland-Pfalz)
H4O03651,1463,1463,,Mainz (Rheinland-Pfalz)
H4O03651,1465,1465,,Mainz (Rheinland-Pfalz)
H4O03651,1468,1468,,Mainz (Rheinland-Pfalz)
H4O03651,1469,1469,,Mainz (Rheinland-Pfalz)
H4O03651,1470,1470,,Mainz (Rheinland-Pfalz)
H4O03651,1476,1476,,Mainz (Rheinland-Pfalz)
H4O03651,1482,1482,,Mainz (Rheinland-Pfalz)
H4O03651,1483,1483,,Mainz (Rheinland-Pfalz)
H4O03651,1491†,1491,,Mainz (Rheinland-Pfalz)
H4O03651,1500,1500,,Mainz (Rheinland-Pfalz)
H4O03651,1501,1501,,Mainz (Rheinland-Pfalz)
H4O03651,1502†,1502,,Mainz (Rheinland-Pfalz)
H4O03651,1507,1507,,Mainz (Rheinland-Pfalz)
H4O03651,1510,1510,,Mainz (Rheinland-Pfalz)
H4O03651,1511,1511,,Mainz (Rheinland-Pfalz)
H4O03651,1512,1512,,Mainz (Rheinland-Pfalz)
H4O03651,1513,1513,,Mainz (Rheinland-Pfalz)
H4O03651,1515,1515,,Mainz (Rheinland-Pfalz)
H4O03651,1519,1519,,Mainz (Rheinland-Pfalz)
H4O03651,1524,1524,,Mainz (Rheinland-Pfalz)
H4O03651,1525,1525,,Mainz (Rheinland-Pfalz)
H4O03651,1526,1526,,Mainz (Rheinland-Pfalz)
H4O03651,1529,1529,,Mainz (Rheinland-Pfalz)
H4O03651,1530,1530,,Mainz (Rheinland-Pfalz)
H4O03651,1531,1531,,Mainz (Rheinland-Pfalz)
H4O03651,1532,1532,,Mainz (Rheinland-Pfalz)
H4O03651,1533,1533,,Mainz (Rheinland-Pfalz)
H4O03651,1541,1541,,Mainz (Rheinland-Pfalz)
H4O03651,R3,R3,,Mainz (Rheinland-Pfalz)
H4O03651,R4,R4,,Mainz (Rheinland-Pfalz)
H4O03651,R5,R5,,Mainz (Rheinland-Pfalz)
H4O03651,R6,R6,,Mainz (Rheinland-Pfalz)
H4O03651,R29,R29,,Mainz (Rheinland-Pfalz)
H4O03651,H27,H27,,Mainz (Rheinland-Pfalz)
H4O03651,K13,K13,,Mainz (Rheinland-Pfalz)
H4O03651,127,127,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,159,159,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,264,264,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,277,277,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,286,286,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,512,512,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,518,518,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,616,616,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,624,624,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,730,730,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,763,763,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,988,988,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,1541,1541,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,H10,H10,"erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel","Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel"
H4O03651,127,127,Vogt d. erzbischöfl. Kirche,"Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel // Vogt d. erzbischöfl. Kirche"
H4O03651,18,18,Primat d. Mainzer Kirche,"Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel // Primat d. Mainzer Kirche"
H4O03651,624,624,erzbischöfl. <i>curtiles</i>,"Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel // erzbischöfl. <i>curtiles</i>"
H4O03651,518,518,erzbischöfl. Kriegsmannschaft,"Mainz (Rheinland-Pfalz) // erzbischöfl. Kirche zu Mainz, Erzbistum, Erzdiözese, Sprengel // erzbischöfl. Kriegsmannschaft"
H4O03651,1013,1013,Ebf.e v. Mainz,Mainz (Rheinland-Pfalz) // Ebf.e v. Mainz
H4O03651,R3,R3,Ebf.e v. Mainz,Mainz (Rheinland-Pfalz) // Ebf.e v. Mainz
H4O03651,H3,H3,Ebf.e v. Mainz,Mainz (Rheinland-Pfalz) // Ebf.e v. Mainz
H4O03651,H10,H10,Ebf.e v. Mainz,Mainz (Rheinland-Pfalz) // Ebf.e v. Mainz
H4O03651,346,346,Dom zu Mainz,Mainz (Rheinland-Pfalz) // Dom zu Mainz
H4O03651,956,956,Dom zu Mainz,Mainz (Rheinland-Pfalz) // Dom zu Mainz
H4O03651,346,346,Domstift zu Mainz,Mainz (Rheinland-Pfalz) // Domstift zu Mainz
H4O03651,R5,R5,Mainzer <i>curiales</i>,Mainz (Rheinland-Pfalz) // Mainzer <i>curiales</i>
H4O03651,616,616,Mainzer Geistlichkeit,Mainz (Rheinland-Pfalz) // Mainzer Geistlichkeit
H4O03651,1194,1194,Mainzer Kirchenprovinz,Mainz (Rheinland-Pfalz) // Mainzer Kirchenprovinz
H4O03651,763,763,Mainzer Suffraganbf.e,Mainz (Rheinland-Pfalz) // Mainzer Kirchenprovinz // Mainzer Suffraganbf.e
H4O03651,1194,1194,Mainzer Suffraganbf.e,Mainz (Rheinland-Pfalz) // Mainzer Kirchenprovinz // Mainzer Suffraganbf.e
H4O03651,1444,1444,Mainzer Suffraganbf.e,Mainz (Rheinland-Pfalz) // Mainzer Kirchenprovinz // Mainzer Suffraganbf.e
H4O03651,H26,H26,säschsische Suffragane d. Mainzer Kirchenprovinz,Mainz (Rheinland-Pfalz) // Mainzer Kirchenprovinz // säschsische Suffragane d. Mainzer Kirchenprovinz
H4O03651,763,763,Mainzer Kleriker,Mainz (Rheinland-Pfalz) // Mainzer Kleriker
H4O03651,372,372,Altmünsterkloster zu Mainz,Mainz (Rheinland-Pfalz) // Altmünsterkloster zu Mainz
H4O03651,524,524,Gut d. Äbtissin d. Altmünsterklosters,Mainz (Rheinland-Pfalz) // Altmünsterkloster zu Mainz // Gut d. Äbtissin d. Altmünsterklosters
H4O03651,524,524,Jakobsberg,Mainz (Rheinland-Pfalz) // Jakobsberg
H4O03651,616,616,Mainzer Bürger,Mainz (Rheinland-Pfalz) // Mainzer Bürger
H4O03651,818,818,Mainzer Bürger,Mainz (Rheinland-Pfalz) // Mainzer Bürger
H4O03651,1513,1513,Mainzer Bürger,Mainz (Rheinland-Pfalz) // Mainzer Bürger
H4O03651,1519,1519,Mainzer Bürger,Mainz (Rheinland-Pfalz) // Mainzer Bürger
H4O03651,R5,R5,Mainzer Bürger,Mainz (Rheinland-Pfalz) // Mainzer Bürger
H4O03651,R6,R6,Mainzer Bürger,Mainz (Rheinland-Pfalz) // Mainzer Bürger
H4O03651,1427,1427,Mainzer Juden,Mainz (Rheinland-Pfalz) // Mainzer Juden
H4O03651,R5,R5,Mainzer Pfalz,Mainz (Rheinland-Pfalz) // Mainzer Pfalz
H4O03651,763,763,Mainzer Priester,Mainz (Rheinland-Pfalz) // Mainzer Priester
H4O03651,1519,1519,Mainzer Stadtverwaltung,Mainz (Rheinland-Pfalz) // Mainzer Stadtverwaltung
H4O03651,372,372,"Hl. Maria zu Mainz, Ki.","Mainz (Rheinland-Pfalz) // Hl. Maria zu Mainz, Ki."
H4O03651,346,346,"Hll. Stephan und Martin, Ki.","Mainz (Rheinland-Pfalz) // Hll. Stephan und Martin, Ki."
H4O03651,277,277,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,516,516,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,579,579,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,582,582,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,583,583,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,708†,708,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,763,763,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1000,1000,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1192,1192,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1195,1195,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1196,1196,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1197,1197,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1199,1199,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1200,1200,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1203,1203,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1207,1207,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1208,1208,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1209,1209,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1210,1210,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1220,1220,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1241,1241,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1244,1244,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,1315,1315,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,H27,H27,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,H29,H29,Synode zu Mainz,Mainz (Rheinland-Pfalz) // Synode zu Mainz
H4O03651,517,517,Mainzer Zehntansprüche,Mainz (Rheinland-Pfalz) // Mainzer Zehntansprüche
H4O03651,624,624,Mainzer Zehntansprüche,Mainz (Rheinland-Pfalz) // Mainzer Zehntansprüche
H4O03651,162,162,"St. Alban zu Mainz, Kl.","Mainz (Rheinland-Pfalz) // St. Alban zu Mainz, Kl."
H4O03651,428,428,"St. Alban zu Mainz, Kl.","Mainz (Rheinland-Pfalz) // St. Alban zu Mainz, Kl."
H4O03651,1195,1195,"St. Alban zu Mainz, Kl.","Mainz (Rheinland-Pfalz) // St. Alban zu Mainz, Kl."
H4O03651,H27,H27,"St. Alban zu Mainz, Kl.","Mainz (Rheinland-Pfalz) // St. Alban zu Mainz, Kl."
H4O03651,323(†),323,"St. Jakob zu Mainz, Kl.","Mainz (Rheinland-Pfalz) // St. Jakob zu Mainz, Kl."
H4O03651,524,524,"St. Jakob zu Mainz, Kl.","Mainz (Rheinland-Pfalz) // St. Jakob zu Mainz, Kl."
H4O03651,1328†,1328,"St. Jakob zu Mainz, Kl.","Mainz (Rheinland-Pfalz) // St. Jakob zu Mainz, Kl."
H4O03651,1463,1463,"St. Jakob zu Mainz, Kl.","Mainz (Rheinland-Pfalz) // St. Jakob zu Mainz, Kl."
H4O03651,1328†,1328,Abt d. Kl.s,"Mainz (Rheinland-Pfalz) // St. Jakob zu Mainz, Kl. // Abt d. Kl.s"
H4O03651,1328†,1328,Brüder d. Kl.s,"Mainz (Rheinland-Pfalz) // St. Jakob zu Mainz, Kl. // Brüder d. Kl.s"
H4O03653,882,882,,"<i>Mairagum</i>, unbekannt, O. in Italien, im Gebiet nw./sw. Parma gelegen (Emilia-Romagna)"
H4O03654,1041?,1041,,"<i>Malelinum</i>, O. in Italien, wahrscheinlich abgegangen nö./sö. Siena (Toskana)"
H4O03655,141,141,,"Maleo, O. in Italien (Lombardei)"
H4O03657,1180,1180,,"Mallingen (Malling), O. in Frankreich (Moselle)"
H4O03660,551,551,,"Malonne, O. in Belgien, aufgegangen in Namur (Namur)"
H4O03661,762,762,,Malsch (Baden-Württemberg)
H4O03662,112,112,,"Malstatt, Grafschaft in der Wetterau"
H4O03662,128,128,,"Malstatt, Grafschaft in der Wetterau"
H4O03662,350,350,,"Malstatt, Grafschaft in der Wetterau"
H4O03663,807,807,,"Manderfeld, O. in Belgien (Lüttich)"
H4O03663,1422,1422,,"Manderfeld, O. in Belgien (Lüttich)"
H4O03663,807,807,Vogtei über Manderfeld,"Manderfeld, O. in Belgien (Lüttich) // Vogtei über Manderfeld"
H4O03663,1422,1422,Vogtei über Manderfeld,"Manderfeld, O. in Belgien (Lüttich) // Vogtei über Manderfeld"
H4O03664,157a,157a,,"Mandrio, O. in Italien (Emilia-Romagna) (siehe Addenda und Corrigenda)"
H4O03665,882,882,,"Maneggio, O. in Italien, abgegangen zw. Canda und Fratta Polesine (Venetien)"
H4O03666,1344,1344,,"Manerbio (<i>Minervia</i>), O. in Italien (Lombardei)"
H4O03666,1349,1349,,"Manerbio (<i>Minervia</i>), O. in Italien (Lombardei)"
H4O03667,1134,1134,,"Manicone, Fluß in Italien, Nebenfluß des Velino im Gebiet v. Rieti (Latium)"
H4O03668,149(†),149,,"Mannswörth, O. in Österreich, Gemeinde Schwechat (Niederösterreich)"
H4O03669,1429,1429,,"Manternach, O. in Luxemburg"
H4O03670,1320,1320,,"Mantua, Grafschaft in Italien, um Mantua gelegen (Lombardei)"
H4O03670,1358,1358,,"Mantua, Grafschaft in Italien, um Mantua gelegen (Lombardei)"
H4O03671,39,39,,"Mantua, O. in Italien (Lombardei)"
H4O03671,40,40,,"Mantua, O. in Italien (Lombardei)"
H4O03671,41,41,,"Mantua, O. in Italien (Lombardei)"
H4O03671,317,317,,"Mantua, O. in Italien (Lombardei)"
H4O03671,334,334,,"Mantua, O. in Italien (Lombardei)"
H4O03671,335,335,,"Mantua, O. in Italien (Lombardei)"
H4O03671,432,432,,"Mantua, O. in Italien (Lombardei)"
H4O03671,557†,557,,"Mantua, O. in Italien (Lombardei)"
H4O03671,847,847,,"Mantua, O. in Italien (Lombardei)"
H4O03671,859,859,,"Mantua, O. in Italien (Lombardei)"
H4O03671,860?,860,,"Mantua, O. in Italien (Lombardei)"
H4O03671,865,865,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1091,1091,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1320,1320,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1321,1321,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1323,1323,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1332,1332,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1333,1333,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1336†,1336,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1337,1337,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1340,1340,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1352?,1352,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1353,1353,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1354?,1354,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1355,1355,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1356?,1356,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1377,1377,,"Mantua, O. in Italien (Lombardei)"
H4O03671,1393?,1393,,"Mantua, O. in Italien (Lombardei)"
H4O03671,40,40,"bischöfl. Kirche zu Mantua, Bistum, Diözese, Sprengel","Mantua, O. in Italien (Lombardei) // bischöfl. Kirche zu Mantua, Bistum, Diözese, Sprengel"
H4O03671,1338,1338,"bischöfl. Kirche zu Mantua, Bistum, Diözese, Sprengel","Mantua, O. in Italien (Lombardei) // bischöfl. Kirche zu Mantua, Bistum, Diözese, Sprengel"
H4O03671,1377,1377,"bischöfl. Kirche zu Mantua, Bistum, Diözese, Sprengel","Mantua, O. in Italien (Lombardei) // bischöfl. Kirche zu Mantua, Bistum, Diözese, Sprengel"
H4O03671,317,317,Synode zu Mantua,"Mantua, O. in Italien (Lombardei) // Synode zu Mantua"
H4O03671,334,334,Synode zu Mantua,"Mantua, O. in Italien (Lombardei) // Synode zu Mantua"
H4O03671,335,335,Synode zu Mantua,"Mantua, O. in Italien (Lombardei) // Synode zu Mantua"
H4O03671,336,336,Synode zu Mantua,"Mantua, O. in Italien (Lombardei) // Synode zu Mantua"
H4O03671,356,356,Synode zu Mantua,"Mantua, O. in Italien (Lombardei) // Synode zu Mantua"
H4O03671,432,432,Synode zu Mantua,"Mantua, O. in Italien (Lombardei) // Synode zu Mantua"
H4O03671,860,860,Synode zu Mantua,"Mantua, O. in Italien (Lombardei) // Synode zu Mantua"
H4O03671,41,41,Bürger Mantuas,"Mantua, O. in Italien (Lombardei) // Bürger Mantuas"
H4O03671,1332,1332,Bürger Mantuas,"Mantua, O. in Italien (Lombardei) // Bürger Mantuas"
H4O03671,1337,1337,Bürger Mantuas,"Mantua, O. in Italien (Lombardei) // Bürger Mantuas"
H4O03671,1393,1393,"Hl. Andreas zu Mantua, Kl.","Mantua, O. in Italien (Lombardei) // Hl. Andreas zu Mantua, Kl."
H4O03672,193?,193,,"Marano Ticino, O. in Italien (Piemont)"
H4O03673,1423,1423,,"Maransart, O. in Belgien, aufgegangen in Lasne (Wallonisch-Brabant)"
H4O03674,479,479,,"Maraue, Insel gegenüber Worms (Rheinland-Pfalz) oder wahrscheinlicher Insel an der Mündung des Mains in den Rhein, im Wiesbadener Stadtteil Mainz-Kostheim (Hessen)"
